date_vente,heure,ticket_id,produit,categorie,quantite,prix_unitaire_ttc,moyen_paiement
2024-02-07,07:09,T3044,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-07,07:09,T3044,Euromillions,FDJ,1.0,2.5,CB
2024-02-07,09:03,T3045,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-07,18:11,T3046,Croissant,Snacking,1.0,1.2,CB
2024-02-07,18:11,T3046,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-07,18:11,T3046,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-07,18:11,T3046,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-07,20:01,T3047,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-07,21:13,T3048,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-02-07,21:13,T3048,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-07,21:13,T3048,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-07,21:13,T3048,Croissant,Snacking,1.0,1.2,Espèces
2024-02-07,17:15,T3049,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-08,20:54,T3050,Croissant,Snacking,1.0,1.2,Espèces
2024-02-08,20:54,T3050,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-08,20:54,T3050,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-08,20:54,T3050,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-08,16:10,T3051,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-08,16:10,T3051,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-08,16:10,T3051,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-08,20:39,T3052,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-08,20:39,T3052,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-02-08,20:39,T3052,Euromillions,FDJ,2.0,2.5,Espèces
2024-02-08,10:11,T3053,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-08,10:11,T3053,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-08,19:58,T3054,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-08,19:58,T3054,Croissant,Snacking,2.0,1.2,CB
2024-02-08,17:35,T3055,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-08,17:35,T3055,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-08,22:08,T3056,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-08,22:08,T3056,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-08,22:08,T3056,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-08,15:51,T3057,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-08,15:51,T3057,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-08,15:51,T3057,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-08,18:22,T3058,Lucky Strike,Tabac,2.0,12.2,CB
2024-02-08,18:22,T3058,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-08,18:22,T3058,Feuilles OCB,Accessoires,3.0,1.2,CB
2024-02-08,10:17,T3059,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-08,10:17,T3059,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-08,10:17,T3059,Marlboro Red,Tabac,2.0,12.5,Espèces
2024-02-08,15:22,T3060,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-02-08,15:22,T3060,Croissant,Snacking,1.0,1.2,Espèces
2024-02-08,08:49,T3061,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-08,08:49,T3061,Camel Filters,Tabac,1.0,11.9,CB
2024-02-08,08:49,T3061,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-08,08:49,T3061,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-08,08:52,T3062,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-02-08,08:52,T3062,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-08,16:38,T3063,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-08,16:38,T3063,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-08,16:38,T3063,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-08,21:59,T3064,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-08,09:07,T3065,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-08,09:07,T3065,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-08,09:07,T3065,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-08,18:02,T3066,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-08,19:59,T3067,Croissant,Snacking,1.0,1.2,CB
2024-02-08,19:59,T3067,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-08,19:59,T3067,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-08,19:59,T3067,Panini fromage,Snacking,1.0,5.5,CB
2024-02-08,18:42,T3068,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-08,11:06,T3069,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-08,11:06,T3069,Lucky Strike,Tabac,2.0,12.2,CB
2024-02-08,11:06,T3069,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-08,12:08,T3070,Panini fromage,Snacking,1.0,5.5,CB
2024-02-08,12:08,T3070,Lucky Strike,Tabac,2.0,12.2,CB
2024-02-08,19:23,T3071,Camel Filters,Tabac,2.0,11.9,Espèces
2024-02-08,19:23,T3071,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-08,18:51,T3072,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-08,18:51,T3072,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-08,18:51,T3072,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-08,22:07,T3073,Croissant,Snacking,1.0,1.2,CB
2024-02-08,12:23,T3074,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-08,12:23,T3074,Croissant,Snacking,1.0,1.2,CB
2024-02-08,19:09,T3075,Briquet Bic,Accessoires,2.0,1.5,CB
2024-02-08,13:10,T3076,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-08,13:10,T3076,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-08,19:05,T3077,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-08,21:33,T3078,Coca-Cola 33cl,Boisson froide,1.0,2.5,Espèces
2024-02-08,21:52,T3079,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-08,21:52,T3079,Pain au chocolat,Snacking,2.0,1.3,Espèces
2024-02-08,08:01,T3080,Lucky Strike,Tabac,3.0,12.2,CB
2024-02-08,19:28,T3081,Panini fromage,Snacking,1.0,5.5,CB
2024-02-08,19:28,T3081,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-08,12:18,T3082,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-08,12:18,T3082,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-08,12:18,T3082,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-08,14:07,T3083,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-08,14:07,T3083,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-08,07:58,T3084,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-08,13:48,T3085,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-08,17:33,T3086,Camel Filters,Tabac,1.0,11.9,CB
2024-02-08,17:33,T3086,Euromillions,FDJ,1.0,2.5,CB
2024-02-08,09:21,T3087,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-08,09:21,T3087,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-08,09:21,T3087,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-08,19:21,T3088,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-08,22:17,T3089,Croissant,Snacking,1.0,1.2,CB
2024-02-08,22:17,T3089,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-08,17:11,T3090,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-08,19:38,T3091,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-08,19:38,T3091,Croissant,Snacking,1.0,1.2,CB
2024-02-08,18:55,T3092,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-08,21:59,T3093,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-08,21:59,T3093,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-08,21:59,T3093,Croissant,Snacking,1.0,1.2,CB
2024-02-08,20:44,T3094,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-08,20:44,T3094,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-08,09:21,T3095,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-08,09:21,T3095,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-08,18:07,T3096,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-08,18:07,T3096,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-08,19:35,T3097,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-08,18:45,T3098,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-08,18:45,T3098,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-08,17:41,T3099,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-02-08,18:31,T3100,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-08,18:31,T3100,Croissant,Snacking,1.0,1.2,CB
2024-02-08,14:38,T3101,Panini fromage,Snacking,1.0,5.5,CB
2024-02-08,22:09,T3102,Panini fromage,Snacking,1.0,5.5,CB
2024-02-08,22:09,T3102,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-08,22:09,T3102,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-08,22:09,T3102,Euromillions,FDJ,2.0,2.5,CB
2024-02-08,10:44,T3103,Panini fromage,Snacking,3.0,5.5,Espèces
2024-02-08,10:44,T3103,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-08,19:58,T3104,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-08,09:13,T3105,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-02-08,09:13,T3105,Euromillions,FDJ,1.0,2.5,CB
2024-02-08,09:13,T3105,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-08,09:13,T3105,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-08,18:40,T3106,Sandwich jambon beurre,Snacking,2.0,4.8,Espèces
2024-02-08,18:40,T3106,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-02-08,18:40,T3106,Grattage Astro,FDJ,2.0,5.0,Espèces
2024-02-09,19:48,T3107,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-09,20:28,T3108,Coca-Cola 33cl,Boissons froides,3.0,2.5,Espèces
2024-02-09,20:28,T3108,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-09,20:28,T3108,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-09,22:59,T3109,Café expresso,Boissons chaudes,3.0,1.3,Espèces
2024-02-09,22:59,T3109,Thé menthe,Boissons chaudes,2.0,2.0,Espèces
2024-02-09,12:08,T3110,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-02-09,12:08,T3110,Euromillions,FDJ,1.0,2.5,CB
2024-02-09,12:08,T3110,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-09,22:32,T3111,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-09,07:34,T3112,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-09,20:11,T3113,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-09,20:11,T3113,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-09,20:11,T3113,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-09,09:57,T3114,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-09,14:57,T3115,Euromillions,FDJ,1.0,2.5,CB
2024-02-09,14:57,T3115,Lucky Strike,Tabac,3.0,12.2,CB
2024-02-09,15:40,T3116,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-09,15:40,T3116,Camel Filters,Tabac,2.0,11.9,CB
2024-02-09,15:40,T3116,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-09,15:40,T3116,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-09,14:31,T3117,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-09,21:44,T3118,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-09,21:44,T3118,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-09,15:51,T3119,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-09,15:51,T3119,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-02-09,15:51,T3119,Eau 50cl,Boissons froides,2.0,1.0,Espèces
2024-02-09,11:39,T3120,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-09,11:39,T3120,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-09,11:39,T3120,Euromillions,FDJ,1.0,2.5,CB
2024-02-09,08:00,T3121,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-09,08:00,T3121,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-09,17:15,T3122,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-09,17:15,T3122,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-09,17:15,T3122,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-09,17:15,T3122,Euromillions,FDJ,2.0,2.5,Espèces
2024-02-09,16:34,T3123,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-09,09:16,T3124,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-09,09:16,T3124,Euromillions,FDJ,1.0,2.5,CB
2024-02-09,09:16,T3124,Panini fromage,Snacking,1.0,5.5,CB
2024-02-09,11:13,T3125,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-09,19:22,T3126,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-09,19:22,T3126,Croissant,Snacking,1.0,1.2,Espèces
2024-02-09,19:22,T3126,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-09,06:11,T3127,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-09,06:11,T3127,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-09,20:44,T3128,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-09,20:44,T3128,Camel Filters,Tabac,1.0,11.9,CB
2024-02-09,09:07,T3129,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-09,09:07,T3129,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-09,11:50,T3130,Lucky Strike,Tabac,2.0,12.2,CB
2024-02-09,11:50,T3130,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-09,11:50,T3130,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-09,20:08,T3131,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-09,20:08,T3131,Café expresso,Boissons chaudes,2.0,1.3,Espèces
2024-02-09,20:08,T3131,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-09,14:26,T3132,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-02-09,14:26,T3132,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-09,18:16,T3133,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-09,18:16,T3133,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-09,18:16,T3133,Camel Filters,Tabac,1.0,11.9,CB
2024-02-09,18:16,T3133,Panini fromage,Snacking,1.0,5.5,CB
2024-02-09,21:20,T3134,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-09,21:20,T3134,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-09,21:20,T3134,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-09,18:03,T3135,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-09,18:03,T3135,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-09,18:03,T3135,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-09,08:05,T3136,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-09,08:05,T3136,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-09,20:13,T3137,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-09,20:13,T3137,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-09,20:13,T3137,Camel Filters,Tabac,1.0,11.9,CB
2024-02-09,17:24,T3138,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-09,17:24,T3138,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-09,09:33,T3139,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-09,09:33,T3139,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-02-09,19:17,T3140,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-09,19:17,T3140,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-02-09,19:17,T3140,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-09,19:17,T3140,Croissant,Snacking,1.0,1.2,Espèces
2024-02-09,12:27,T3141,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-09,12:27,T3141,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-09,12:27,T3141,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-09,19:14,T3142,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-09,19:14,T3142,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-09,19:14,T3142,Croissant,Snacking,1.0,1.2,CB
2024-02-09,19:14,T3142,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-09,09:40,T3143,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-09,09:40,T3143,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-09,12:38,T3144,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-09,12:38,T3144,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-09,10:11,T3145,Red Bull,Boissons froides,3.0,2.8,CB
2024-02-09,14:56,T3146,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-09,14:56,T3146,Panini fromage,Snacking,1.0,5.5,CB
2024-02-09,14:56,T3146,Croissant,Snacking,1.0,1.2,CB
2024-02-09,08:17,T3147,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-09,20:52,T3148,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-02-09,20:52,T3148,Lucky Strike,Tabac,3.0,12.2,Espèces
2024-02-09,20:52,T3148,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-09,20:52,T3148,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-09,13:45,T3149,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-09,13:45,T3149,Croissant,Snacking,1.0,1.2,CB
2024-02-09,22:28,T3150,Cafe expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-09,22:28,T3150,Sandwich jambon beurre,Snacking,3.0,4.8,Espèces
2024-02-09,11:10,T3151,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-09,11:10,T3151,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-09,10:16,T3152,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-09,19:46,T3153,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-09,19:46,T3153,Euromillions,FDJ,3.0,2.5,CB
2024-02-09,13:16,T3154,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-09,13:16,T3154,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-09,11:20,T3155,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-09,11:20,T3155,Sandwich jambon beurre,Snacking,2.0,4.8,Espèces
2024-02-09,11:20,T3155,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-09,11:29,T3156,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-09,11:29,T3156,Croissant,Snacking,1.0,1.2,CB
2024-02-09,11:29,T3156,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-09,19:28,T3157,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-09,20:05,T3158,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-09,20:05,T3158,Croissant,Snacking,1.0,1.2,CB
2024-02-09,19:31,T3159,Croissant,Snacking,1.0,1.2,CB
2024-02-09,19:31,T3159,Lucky Strike,Tabac,2.0,12.2,CB
2024-02-09,12:00,T3160,Café allongé,Boissons chaudes,2.0,1.5,Espèces
2024-02-09,12:00,T3160,Thé menthe,Boissons chaudes,3.0,2.0,Espèces
2024-02-09,12:00,T3160,Panini fromage,Snacking,2.0,5.5,Espèces
2024-02-09,19:12,T3161,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-09,19:12,T3161,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-09,18:14,T3162,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-09,20:55,T3163,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-09,13:30,T3164,Feuilles OCB,Accessoires,1.0,"1,2",CB
2024-02-09,13:30,T3164,Thé menthe,Boissons chaudes,3.0,2.0,CB
2024-02-09,13:30,T3164,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-09,,T3165,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-09,18:23,T3165,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-09,13:04,T3166,Croissant,Snacking,1.0,1.2,CB
2024-02-09,13:04,T3166,Euromillions,FDJ,1.0,2.5,CB
2024-02-09,19:48,T3167,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-09,09:29,T3168,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-02-09,09:29,T3168,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-09,17:27,T3169,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-02-09,17:27,T3169,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-09,17:27,T3169,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-09,12:37,T3170,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-09,12:37,T3170,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-09,12:37,T3170,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-09,12:37,T3170,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-09,19:38,T3171,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-09,09:13,T3172,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-09,11:36,T3173,Eau 50cl,Boissons froides,3.0,1.0,Espèces
2024-02-09,18:31,T3174,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-09,18:31,T3174,Croissant,Snacking,2.0,1.2,CB
2024-02-09,18:31,T3174,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-09,18:31,T3174,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-09,09:02,T3175,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-09,06:04,T3176,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-09,07:01,T3177,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-09,07:01,T3177,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-10,13:05,T3178,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-10,12:15,T3179,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-02-10,12:15,T3179,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-10,19:35,T3180,Croissant,Snacking,1.0,1.2,CB
2024-02-10,19:35,T3180,Marlboro Red,Tabac,3.0,12.5,CB
2024-02-10,19:35,T3180,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-10,08:00,T3181,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-10,08:00,T3181,Euromillions,FDJ,2.0,2.5,CB
2024-02-10,08:00,T3181,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-10,11:21,T3182,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-10,11:21,T3182,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-10,11:21,T3182,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-10,22:42,T3183,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-10,22:42,T3183,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-02-10,13:55,T3184,Thé menthe,Boissons chaudes,3.0,2.0,CB
2024-02-10,13:55,T3184,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-10,12:25,T3185,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-10,12:25,T3185,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-10,17:12,T3186,Croissant,Snacking,1.0,1.2,CB
2024-02-10,17:12,T3186,Panini fromage,Snacking,1.0,5.5,CB
2024-02-10,17:25,T3187,Euromillions,FDJ,1.0,2.5,CB
2024-02-10,17:25,T3187,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-10,17:25,T3187,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-10,17:30,T3188,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-10,17:30,T3188,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-02-10,17:30,T3188,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-10,20:36,T3189,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-10,20:36,T3189,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-10,08:27,T3190,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-10,16:35,T3191,Red Bull,Boissons froides,3.0,2.8,Espèces
2024-02-10,16:35,T3191,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-10,16:35,T3191,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-10,16:35,T3191,Eau 50cl,Boissons froides,2.0,1.0,Espèces
2024-02-10,13:08,T3192,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-10,13:08,T3192,Camel Filters,Tabac,3.0,11.9,Espèces
2024-02-10,13:08,T3192,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-10,11:05,T3193,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-10,11:05,T3193,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-10,08:43,T3194,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-10,08:43,T3194,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-10,08:43,T3194,Café allongé,Boissons chaudes,2.0,1.5,Espèces
2024-02-10,10:09,T3195,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-10,10:09,T3195,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-10,19:58,T3196,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-10,20:22,T3197,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-10,12:49,T3198,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-10,12:49,T3198,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-10,12:49,T3198,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-02-10,06:46,T3199,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-10,06:46,T3199,Pain au chocolat,Snacking,1.0,1.3,CB
